person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,cb_person_default_on_file_Y
130000,7.0,6000,5.79,0,0.05,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130000,4.0,25000,10.74,0,0.19,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
130000,0.0,6325,6.54,0,0.05,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
55000,0.0,15000,14.83,1,0.27,4,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
61100,1.0,15000,12.53,0,0.25,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
130000,7.0,25000,11.12,0,0.19,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
130000,8.0,15000,7.88,0,0.12,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
130000,2.0,12000,7.51,0,0.09,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
61284,3.0,15000,18.25,0,0.24,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
130000,8.0,13000,13.61,0,0.1,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
130000,5.0,20000,13.48,0,0.15,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
130000,10.0,4000,10.99,0,0.03,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
130000,3.0,25000,11.36,0,0.19,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
56000,4.0,15000,12.69,1,0.27,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
130000,2.0,10000,11.36,0,0.08,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
130000,7.0,20000,10.62,0,0.15,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
56000,5.0,15000,16.0,1,0.27,2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
62004,0.0,15000,7.29,0,0.24,4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
130000,5.0,25000,12.53,0,0.19,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
130000,0.0,15000,14.26,0,0.12,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
130000,3.0,24250,12.18,0,0.19,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
62280,3.0,15000,8.94,0,0.24,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
130000,3.0,25000,11.83,0,0.19,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
130000,7.0,22600,14.96,0,0.17,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
22800,1.0,9000,5.99,0,0.39,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
130000,6.0,25000,11.83,0,0.19,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
130000,2.0,13000,11.14,0,0.1,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
130000,2.0,19400,16.0,0,0.15,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
62400,8.0,15000,9.45,0,0.24,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
130000,7.0,15000,13.22,0,0.12,3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
130000,1.0,13000,8.94,0,0.1,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
130000,9.0,21000,13.16,0,0.16,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
130000,9.0,15000,11.89,0,0.12,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
130000,9.0,7000,8.0,0,0.05,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58000,5.0,15000,18.25,1,0.26,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
130000,2.0,1250,10.95,0,0.01,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
130000,6.0,20000,11.58,0,0.15,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
130000,3.0,5000,9.64,0,0.04,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
130008,0.0,9000,7.74,0,0.07,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
130104,7.0,24000,6.54,0,0.18,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
130208,7.0,20000,12.73,0,0.15,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
130920,0.0,15000,8.94,0,0.11,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
130992,6.0,6000,7.51,0,0.05,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65000,4.0,15000,12.42,0,0.23,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
22440,10.0,4750,11.86,0,0.21,4,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
131000,1.0,7500,12.29,0,0.06,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
131004,8.0,24000,7.49,0,0.18,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
22320,4.0,1000,16.32,1,0.04,2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
22300,1.0,7500,11.12,0,0.34,4,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
132000,3.0,2000,7.51,0,0.02,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
59000,5.0,15000,14.79,1,0.25,3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
132000,3.0,10200,7.9,0,0.08,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132000,5.0,15000,6.99,0,0.11,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
65000,4.0,15000,13.49,0,0.23,2,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
132000,8.0,14000,17.49,0,0.11,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
59000,4.0,15000,9.99,1,0.25,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
132000,10.0,11200,10.99,0,0.08,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
65000,5.0,15000,7.66,0,0.23,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
132000,3.0,10000,7.66,0,0.08,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
132000,3.0,9600,7.14,0,0.07,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65000,5.0,15000,6.17,0,0.23,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
59000,0.0,15000,16.45,1,0.25,4,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
120000,4.0,25000,10.99,1,0.21,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
65000,7.0,15000,11.12,0,0.23,3,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
132000,7.0,9000,11.34,0,0.07,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
132132,8.0,28000,8.49,0,0.21,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
65000,0.0,15000,7.88,0,0.23,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
65000,0.0,15000,11.36,0,0.23,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
132500,1.0,12000,12.69,0,0.09,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
65000,8.0,15000,9.88,0,0.23,2,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
65000,3.0,15000,8.94,0,0.23,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
132652,8.0,28000,8.49,0,0.21,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
132750,8.0,12000,11.49,0,0.09,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
133000,8.0,3000,11.99,0,0.02,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
133000,4.0,4000,7.4,0,0.03,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
103044,8.0,11600,15.05,1,0.1,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
65000,9.0,15000,16.32,0,0.23,2,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
65000,0.0,15000,9.63,0,0.23,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
134000,2.0,30000,13.49,0,0.22,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
59004,1.0,15000,15.58,1,0.25,2,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
65004,4.0,15000,16.95,0,0.23,3,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
134400,3.0,10000,12.68,0,0.07,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
134748,4.0,25000,10.75,0,0.19,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
60000,7.0,15000,10.62,1,0.25,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
66500,0.0,15000,6.54,0,0.23,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
135000,8.0,21000,12.69,0,0.16,2,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
135000,1.0,15000,15.96,0,0.11,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
135000,5.0,8800,6.03,0,0.07,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
135000,11.0,6700,6.03,0,0.05,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135000,9.0,10000,15.62,0,0.07,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
135000,8.0,5225,7.49,0,0.04,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
135000,4.0,25000,7.49,0,0.19,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
135000,10.0,24000,12.99,0,0.18,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
135000,1.0,12500,15.99,0,0.09,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
135000,0.0,6000,6.92,0,0.04,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135000,8.0,21000,10.74,0,0.16,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
21600,5.0,5000,7.9,0,0.23,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
135000,7.0,16000,6.91,0,0.12,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
135000,8.0,17000,6.17,0,0.13,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
68000,7.0,15000,10.37,0,0.22,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
104550,5.0,24000,15.21,1,0.2,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
135000,3.0,21000,10.38,0,0.16,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
104550,6.0,15000,15.33,1,0.12,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
69000,3.0,15000,10.65,0,0.22,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
69000,3.0,15000,8.49,0,0.22,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
135000,9.0,25000,16.07,0,0.19,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
135000,4.0,20000,12.73,0,0.15,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
69400,8.0,15000,13.24,0,0.22,4,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
69996,4.0,15000,13.43,0,0.21,4,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
123000,8.0,24250,12.87,1,0.2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
135000,8.0,10000,18.43,0,0.07,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
69996,7.0,15000,11.89,0,0.21,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
135000,0.0,10800,8.0,0,0.08,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70000,9.0,15000,16.02,0,0.21,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
135000,8.0,12000,9.38,0,0.09,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136000,2.0,9800,15.99,0,0.07,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
